stn    time           rre150d0
AMW    19810924            1.1
AMW    19810925            0.0
AMW    19810926            0.6
AMW    19810927            0.5
AMW    19810928           56.2
AMW    19810929            3.0
AMW    19810930            0.0
AMW    19811001            0.0
AMW    19811002            1.9
AMW    19811003            0.2
AMW    19811004            0.1
AMW    19811005            0.0
AMW    19811006            4.5
AMW    19811007            0.0
AMW    19811008            0.0
AMW    19811009            6.4
AMW    19811010            9.3
AMW    19811011            2.0
AMW    19811012           28.0
AMW    19811013            1.0
AMW    19811014           19.5
AMW    19811015            3.7
AMW    19811016            0.5
AMW    19811017            0.1
AMW    19811018            4.2
AMW    19811019            0.0
AMW    19811020            6.8
AMW    19811021           15.0
AMW    19811022            5.5
AMW    19811023            3.1
AMW    19811024            0.4
AMW    19811025            0.3
AMW    19811026           10.0
AMW    19811027           16.5
AMW    19811028            0.0
AMW    19811029            6.5
AMW    19811030           12.9
AMW    19811031            0.0
AMW    19811101            0.0
AMW    19811102            0.0
AMW    19811103            0.2
AMW    19811104            0.2
AMW    19811105            0.5
AMW    19811106            0.0
AMW    19811107            0.5
AMW    19811108            0.0
AMW    19811109            0.2
AMW    19811110            0.0
AMW    19811111            1.4
AMW    19811112            1.8
AMW    19811113            0.5
AMW    19811114            1.0
AMW    19811115            0.0
AMW    19811116            0.0
AMW    19811117            1.5
AMW    19811118            0.2
AMW    19811119            0.1
AMW    19811120            0.0
AMW    19811121            0.0
AMW    19811122            0.0
AMW    19811123            0.5
AMW    19811124            3.7
AMW    19811125            0.1
AMW    19811126            0.0
AMW    19811127            5.6
AMW    19811128           17.4
AMW    19811129            4.7
AMW    19811130           15.5
AMW    19811201            4.0
AMW    19811202            0.2
AMW    19811203            1.8
AMW    19811204            5.0
AMW    19811205            0.0
AMW    19811206            1.7
AMW    19811207            4.5
AMW    19811208           14.0
AMW    19811209           17.4
AMW    19811210            3.8
AMW    19811211            8.8
AMW    19811212            9.5
AMW    19811213            9.0
AMW    19811214           11.8
AMW    19811215           18.5
AMW    19811216           13.8
AMW    19811217            2.0
AMW    19811218           12.5
AMW    19811219            3.0
AMW    19811220            0.0
AMW    19811221            0.1
AMW    19811222            0.2
AMW    19811223            0.0
AMW    19811224            3.4
AMW    19811225            0.6
AMW    19811226            0.0
AMW    19811227            0.0
AMW    19811228            0.0
AMW    19811229            0.0
AMW    19811230            0.1
AMW    19811231            3.9
AMW    19820101            0.8
AMW    19820102            0.2
AMW    19820103            0.0
AMW    19820104            0.8
AMW    19820105           14.5
AMW    19820106            8.5
AMW    19820107            0.0
AMW    19820108           31.0
AMW    19820109           18.5
AMW    19820110           16.8
AMW    19820111            8.0
AMW    19820112            3.0
AMW    19820113            0.0
AMW    19820114            0.2
AMW    19820115            0.1
AMW    19820116            0.1
AMW    19820117            0.1
AMW    19820118            0.1
AMW    19820119            0.1
AMW    19820120            0.1
AMW    19820121            0.0
AMW    19820122            2.0
AMW    19820123            0.5
AMW    19820124            0.2
AMW    19820125            0.0
AMW    19820126            5.8
AMW    19820127            2.8
AMW    19820128            0.4
AMW    19820129           42.0
AMW    19820130            3.8
AMW    19820131            1.2
AMW    19820201            0.0
AMW    19820202            0.0
AMW    19820203            0.0
AMW    19820204            0.0
AMW    19820205            0.0
AMW    19820206            0.8
AMW    19820207            0.0
AMW    19820208            2.9
AMW    19820209            0.0
AMW    19820210            0.0
AMW    19820211            0.0
AMW    19820212            0.0
AMW    19820213            0.1
AMW    19820214            0.1
AMW    19820215            0.0
AMW    19820216            0.0
AMW    19820217            0.0
AMW    19820218            0.2
AMW    19820219            3.0
AMW    19820220            0.0
AMW    19820221            0.0
AMW    19820222            1.5
AMW    19820223            8.8
AMW    19820224           13.0
AMW    19820225            0.0
AMW    19820226            0.0
AMW    19820227            0.0
AMW    19820228            0.2
AMW    19820301            0.4
AMW    19820302            2.5
AMW    19820303            0.5
AMW    19820304            4.4
AMW    19820305            1.1
AMW    19820306            0.0
AMW    19820307            0.0
AMW    19820308            0.0
AMW    19820309            0.0
AMW    19820310            5.5
AMW    19820311            4.2
AMW    19820312            3.5
AMW    19820313            2.0
AMW    19820314            0.0
AMW    19820315            0.0
AMW    19820316            0.0
AMW    19820317            2.5
AMW    19820318            6.5
AMW    19820319            3.1
AMW    19820320            3.1
AMW    19820321            0.0
AMW    19820322            7.8
AMW    19820323            0.8
AMW    19820324            0.0
AMW    19820325            0.0
AMW    19820326            0.0
AMW    19820327            0.0
AMW    19820328            0.4
AMW    19820329            0.8
AMW    19820330            0.7
AMW    19820331            0.1
AMW    19820401            0.0
AMW    19820402            2.6
AMW    19820403            1.5
AMW    19820404            0.0
AMW    19820405            0.0
AMW    19820406            5.0
AMW    19820407            2.3
AMW    19820408            9.0
AMW    19820409            0.1
AMW    19820410            0.0
AMW    19820411            1.2
AMW    19820412            0.2
AMW    19820413            0.1
AMW    19820414            0.0
AMW    19820415            0.0
AMW    19820416            0.0
AMW    19820417            0.0
AMW    19820418            0.0
AMW    19820419            0.0
AMW    19820420            0.0
AMW    19820421            0.0
AMW    19820422            0.0
AMW    19820423            7.3
AMW    19820424            4.3
AMW    19820425            0.0
AMW    19820426            0.0
AMW    19820427            0.0
AMW    19820428            0.1
AMW    19820429           17.8
AMW    19820430            2.0
AMW    19820501            4.5
AMW    19820502            2.2
AMW    19820503            0.0
AMW    19820504            0.0
AMW    19820505            0.2
AMW    19820506            8.0
AMW    19820507            0.2
AMW    19820508            1.8
AMW    19820509            5.1
AMW    19820510            2.0
AMW    19820511            0.3
AMW    19820512            0.0
AMW    19820513            0.0
AMW    19820514            0.0
AMW    19820515            0.0
AMW    19820516            0.0
AMW    19820517            0.3
AMW    19820518            4.4
AMW    19820519            0.0
AMW    19820520            2.7
AMW    19820521            4.0
AMW    19820522            1.0
AMW    19820523            8.5
AMW    19820524            0.8
AMW    19820525            0.0
AMW    19820526            0.0
AMW    19820527            0.0
AMW    19820528           21.8
AMW    19820529            0.0
AMW    19820530            0.0
AMW    19820531            0.0
AMW    19820601            0.0
AMW    19820602            0.0
AMW    19820603            0.0
AMW    19820604            0.0
AMW    19820605           10.6
AMW    19820606            4.0
AMW    19820607            1.8
AMW    19820608            0.0
AMW    19820609            0.2
AMW    19820610            0.1
AMW    19820611           18.0
AMW    19820612           16.5
AMW    19820613            3.0
AMW    19820614            3.4
AMW    19820615            0.0
AMW    19820616           10.3
AMW    19820617            0.2
AMW    19820618           14.8
AMW    19820619            0.0
AMW    19820620            0.0
AMW    19820621            8.7
AMW    19820622           12.3
AMW    19820623            3.0
AMW    19820624            0.0
AMW    19820625            8.0
AMW    19820626            6.5
AMW    19820627            1.0
AMW    19820628           12.2
AMW    19820629            4.0
AMW    19820630            0.0
AMW    19820701            0.0
AMW    19820702            0.1
AMW    19820703            4.8
AMW    19820704            4.5
AMW    19820705            0.0
AMW    19820706            0.0
AMW    19820707            0.0
AMW    19820708            0.0
AMW    19820709            0.0
AMW    19820710            0.0
AMW    19820711            0.0
AMW    19820712            0.0
AMW    19820713            0.0
AMW    19820714            0.1
AMW    19820715            0.0
AMW    19820716            3.8
AMW    19820717            3.0
AMW    19820718            0.0
AMW    19820719            0.0
AMW    19820720            0.0
AMW    19820721            0.0
AMW    19820722            0.5
AMW    19820723           26.5
AMW    19820724           22.8
AMW    19820725           13.7
AMW    19820726           26.2
AMW    19820727            7.3
AMW    19820728            0.0
AMW    19820729            0.0
AMW    19820730            4.7
AMW    19820731            4.0
AMW    19820801            0.0
AMW    19820802            1.3
AMW    19820803            5.0
AMW    19820804            1.5
AMW    19820805           10.0
AMW    19820806           34.0
AMW    19820807            0.6
AMW    19820808            6.0
AMW    19820809            0.0
AMW    19820810            0.0
AMW    19820811            0.0
AMW    19820812            0.0
AMW    19820813            5.8
AMW    19820814            1.1
AMW    19820815           19.0
AMW    19820816           21.0
AMW    19820817            6.8
AMW    19820818            0.0
AMW    19820819            0.0
AMW    19820820           13.0
AMW    19820821            0.0
AMW    19820822            0.0
AMW    19820823            2.5
AMW    19820824            5.8
AMW    19820825            0.2
AMW    19820826            6.1
AMW    19820827            7.0
AMW    19820828            9.8
AMW    19820829            0.0
AMW    19820830            0.0
AMW    19820831           18.0
AMW    19820901            0.0
AMW    19820902            0.0
AMW    19820903            0.0
AMW    19820904            0.0
AMW    19820905            4.2
AMW    19820906            9.5
AMW    19820907            0.0
AMW    19820908            0.0
AMW    19820909            0.0
AMW    19820910            0.0
AMW    19820911            0.0
AMW    19820912            0.0
AMW    19820913            0.0
AMW    19820914            0.0
AMW    19820915            0.0
AMW    19820916            0.0
AMW    19820917            0.0
AMW    19820918            0.0
AMW    19820919            0.0
AMW    19820920            2.5
AMW    19820921            0.4
AMW    19820922           20.5
AMW    19820923            0.0
AMW    19820924            0.0
AMW    19820925            0.0
AMW    19820926           17.0
AMW    19820927            0.0
AMW    19820928            0.0
AMW    19820929            0.0
AMW    19820930           21.7
AMW    19821001            0.2
AMW    19821002            0.0
AMW    19821003            0.0
AMW    19821004            0.5
AMW    19821005            0.8
AMW    19821006           39.2
AMW    19821007            1.0
AMW    19821008            1.5
AMW    19821009            0.2
AMW    19821010            3.0
AMW    19821011            5.1
AMW    19821012            2.0
AMW    19821013           13.4
AMW    19821014            2.0
AMW    19821015            5.3
AMW    19821016            0.8
AMW    19821017            3.0
AMW    19821018            0.2
AMW    19821019            0.0
AMW    19821020            0.0
AMW    19821021            0.4
AMW    19821022            0.0
AMW    19821023            5.8
AMW    19821024           11.0
AMW    19821025            0.9
AMW    19821026            0.0
AMW    19821027            0.0
AMW    19821028            0.0
AMW    19821029            0.0
AMW    19821030            0.0
AMW    19821031            0.1
AMW    19821101            0.3
AMW    19821102            0.1
AMW    19821103            0.3
AMW    19821104            0.2
AMW    19821105            0.0
AMW    19821106            0.0
AMW    19821107            0.0
AMW    19821108            2.1
AMW    19821109            3.0
AMW    19821110            0.2
AMW    19821111            0.1
AMW    19821112            1.2
AMW    19821113           15.5
AMW    19821114            2.7
AMW    19821115            4.0
AMW    19821116            4.5
AMW    19821117            8.0
AMW    19821118            4.5
AMW    19821119            0.8
AMW    19821120            0.0
AMW    19821121            0.0
AMW    19821122            0.0
AMW    19821123            0.0
AMW    19821124            0.2
AMW    19821125            0.1
AMW    19821126            0.0
AMW    19821127            0.2
AMW    19821128            9.2
AMW    19821129            0.0
AMW    19821130            0.0
AMW    19821201            0.0
AMW    19821202            0.0
AMW    19821203            0.0
AMW    19821204            0.2
AMW    19821205            0.1
AMW    19821206            2.7
AMW    19821207            5.0
AMW    19821208            9.5
AMW    19821209            0.4
AMW    19821210           10.0
AMW    19821211            2.2
AMW    19821212           13.0
AMW    19821213            0.0
AMW    19821214            0.0
AMW    19821215            3.0
AMW    19821216            8.8
AMW    19821217           21.2
AMW    19821218            1.0
AMW    19821219            1.2
AMW    19821220           14.5
AMW    19821221            0.6
AMW    19821222            1.3
AMW    19821223            0.0
AMW    19821224            0.0
AMW    19821225            0.0
AMW    19821226            0.0
AMW    19821227            2.8
AMW    19821228            0.5
AMW    19821229            0.8
AMW    19821230            0.0
AMW    19821231            0.0
AMW    19830101            0.2
AMW    19830102            8.3
AMW    19830103            3.5
AMW    19830104            2.0
AMW    19830105            3.1
AMW    19830106            0.0
AMW    19830107            4.0
AMW    19830108            1.2
AMW    19830109            0.1
AMW    19830110            0.0
AMW    19830111            0.0
AMW    19830112            0.1
AMW    19830113            6.0
AMW    19830114            2.0
AMW    19830115           10.0
AMW    19830116            4.7
AMW    19830117            0.0
AMW    19830118            0.2
AMW    19830119            1.2
AMW    19830120            0.3
AMW    19830121            0.0
AMW    19830122            0.0
AMW    19830123            0.0
AMW    19830124            0.1
AMW    19830125            3.9
AMW    19830126            1.0
AMW    19830127            0.4
AMW    19830128            0.7
AMW    19830129            4.5
AMW    19830130           14.0
AMW    19830131            7.4
AMW    19830201            4.0
AMW    19830202            0.9
AMW    19830203            3.8
AMW    19830204            0.0
AMW    19830205           16.0
AMW    19830206            5.7
AMW    19830207            1.5
AMW    19830208            0.0
AMW    19830209            0.0
AMW    19830210            0.0
AMW    19830211            3.0
AMW    19830212            0.0
AMW    19830213            0.0
AMW    19830214            0.0
AMW    19830215            0.0
AMW    19830216            0.0
AMW    19830217            0.0
AMW    19830218            0.0
AMW    19830219            0.0
AMW    19830220            0.0
AMW    19830221            0.0
AMW    19830222            0.0
AMW    19830223            0.0
AMW    19830224            0.0
AMW    19830225            2.4
AMW    19830226            5.5
AMW    19830227            3.0
AMW    19830228            5.0
AMW    19830301            5.7
AMW    19830302            1.5
AMW    19830303            0.0
AMW    19830304            0.0
AMW    19830305            0.0
AMW    19830306            0.0
AMW    19830307            0.0
AMW    19830308            0.0
AMW    19830309            0.0
AMW    19830310            0.0
AMW    19830311            0.0
AMW    19830312            0.0
AMW    19830313            0.0
AMW    19830314            0.3
AMW    19830315            1.8
AMW    19830316            0.0
AMW    19830317            0.0
AMW    19830318            2.2
AMW    19830319            5.1
AMW    19830320            0.0
AMW    19830321            0.0
AMW    19830322            8.0
AMW    19830323            0.2
AMW    19830324            5.5
AMW    19830325           12.8
AMW    19830326            3.5
AMW    19830327            0.0
AMW    19830328            3.9
AMW    19830329            0.0
AMW    19830330            0.0
AMW    19830331            2.9
AMW    19830401            0.5
AMW    19830402           19.0
AMW    19830403           27.0
AMW    19830404            6.5
AMW    19830405            8.0
AMW    19830406           23.1
AMW    19830407           10.0
AMW    19830408            6.0
AMW    19830409            4.3
AMW    19830410            0.3
AMW    19830411            5.5
AMW    19830412            3.5
AMW    19830413            2.8
AMW    19830414            4.7
AMW    19830415            3.0
AMW    19830416            0.0
AMW    19830417            0.0
AMW    19830418            0.0
AMW    19830419            2.0
AMW    19830420            0.0
AMW    19830421            3.8
AMW    19830422            0.2
AMW    19830423            0.2
AMW    19830424            3.4
AMW    19830425            0.0
AMW    19830426            0.1
AMW    19830427            0.4
AMW    19830428            0.0
AMW    19830429            0.0
AMW    19830430            0.0
AMW    19830501            4.0
AMW    19830502            1.9
AMW    19830503            7.0
AMW    19830504            8.0
AMW    19830505            0.0
AMW    19830506            2.0
AMW    19830507           10.2
AMW    19830508            2.0
AMW    19830509            0.5
AMW    19830510            9.0
AMW    19830511            0.3
AMW    19830512            0.0
AMW    19830513            0.0
AMW    19830514            0.9
AMW    19830515            0.5
AMW    19830516            0.0
AMW    19830517            2.7
AMW    19830518            0.2
AMW    19830519            3.7
AMW    19830520            0.0
AMW    19830521            1.8
AMW    19830522           34.0
AMW    19830523           23.5
AMW    19830524           13.3
AMW    19830525            2.8
AMW    19830526            9.5
AMW    19830527            0.1
AMW    19830528            0.0
AMW    19830529            3.5
AMW    19830530            0.0
AMW    19830531            0.0
AMW    19830601            0.0
AMW    19830602            1.5
AMW    19830603            0.0
AMW    19830604            0.0
AMW    19830605            0.2
AMW    19830606            5.0
AMW    19830607            0.0
AMW    19830608            0.0
AMW    19830609           22.6
AMW    19830610           10.0
AMW    19830611            0.0
AMW    19830612            0.0
AMW    19830613            4.5
AMW    19830614            0.5
AMW    19830615            1.8
AMW    19830616            0.0
AMW    19830617            0.0
AMW    19830618            0.0
AMW    19830619            0.1
AMW    19830620            0.9
AMW    19830621            9.0
AMW    19830622            2.2
AMW    19830623            4.0
AMW    19830624            6.0
AMW    19830625            0.3
AMW    19830626            3.6
AMW    19830627            4.0
AMW    19830628           12.0
AMW    19830629            0.0
AMW    19830630            0.2
AMW    19830701            3.0
AMW    19830702            0.0
AMW    19830703            0.0
AMW    19830704            0.0
AMW    19830705            1.2
AMW    19830706            0.0
AMW    19830707            0.0
AMW    19830708            0.0
AMW    19830709            0.0
AMW    19830710            0.0
AMW    19830711            0.0
AMW    19830712            0.0
AMW    19830713            1.8
AMW    19830714            0.0
AMW    19830715            0.0
AMW    19830716            0.0
AMW    19830717            0.0
AMW    19830718            0.0
AMW    19830719            0.9
AMW    19830720            0.3
AMW    19830721            0.0
AMW    19830722            0.0
AMW    19830723            1.5
AMW    19830724            4.8
AMW    19830725            0.0
AMW    19830726            0.0
AMW    19830727            0.0
AMW    19830728            0.0
AMW    19830729            0.5
AMW    19830730            0.0
AMW    19830731            0.0
AMW    19830801           18.3
AMW    19830802            7.5
AMW    19830803           12.6
AMW    19830804            0.7
AMW    19830805            3.3
AMW    19830806            4.8
AMW    19830807            0.0
AMW    19830808            0.0
AMW    19830809            0.0
AMW    19830810            9.5
AMW    19830811           24.7
AMW    19830812            0.0
AMW    19830813            0.0
AMW    19830814            0.0
AMW    19830815            0.0
AMW    19830816           11.0
AMW    19830817            0.0
AMW    19830818            0.0
AMW    19830819            0.0
AMW    19830820            1.1
AMW    19830821           26.1
AMW    19830822            0.0
AMW    19830823            0.2
AMW    19830824            0.0
AMW    19830825            0.2
AMW    19830826            0.0
AMW    19830827            0.0
AMW    19830828            5.0
AMW    19830829            4.5
AMW    19830830            0.0
AMW    19830831            3.0
AMW    19830901           27.4
AMW    19830902            3.2
AMW    19830903            0.3
AMW    19830904            0.0
AMW    19830905            0.0
AMW    19830906            6.0
AMW    19830907            0.0
AMW    19830908            0.0
AMW    19830909            0.1
AMW    19830910           45.8
AMW    19830911            0.3
AMW    19830912            1.7
AMW    19830913            0.0
AMW    19830914            0.3
AMW    19830915           22.1
AMW    19830916           12.7
AMW    19830917            4.8
AMW    19830918            0.0
AMW    19830919            6.5
AMW    19830920            3.2
AMW    19830921            0.1
AMW    19830922            0.0
AMW    19830923            0.0
AMW    19830924            0.5
AMW    19830925            0.0
AMW    19830926            0.0
AMW    19830927            0.0
AMW    19830928            0.0
AMW    19830929            0.0
AMW    19830930            0.3
AMW    19831001            0.0
AMW    19831002            0.0
AMW    19831003            0.0
AMW    19831004            0.0
AMW    19831005            0.6
AMW    19831006            5.2
AMW    19831007            0.0
AMW    19831008            0.3
AMW    19831009            4.7
AMW    19831010            0.0
AMW    19831011            1.7
AMW    19831012            0.0
AMW    19831013            0.0
AMW    19831014            0.7
AMW    19831015            0.0
AMW    19831016            8.6
AMW    19831017            1.1
AMW    19831018            0.0
AMW    19831019            0.2
AMW    19831020            0.0
AMW    19831021            0.0
AMW    19831022            0.0
AMW    19831023            0.0
AMW    19831024            0.0
AMW    19831025            0.0
AMW    19831026            0.0
AMW    19831027            0.0
AMW    19831028            0.0
AMW    19831029            0.0
AMW    19831030            0.0
AMW    19831031            0.0
AMW    19831101            0.0
AMW    19831102            0.0
AMW    19831103            0.0
AMW    19831104            0.0
AMW    19831105            0.0
AMW    19831106            0.0
AMW    19831107            0.0
AMW    19831108            0.0
AMW    19831109            0.0
AMW    19831110            0.0
AMW    19831111            0.0
AMW    19831112            0.0
AMW    19831113            0.0
AMW    19831114            0.0
AMW    19831115            0.0
AMW    19831116            0.0
AMW    19831117            0.0
AMW    19831118            0.0
AMW    19831119            0.0
AMW    19831120            0.0
AMW    19831121            0.0
AMW    19831122            0.0
AMW    19831123            0.0
AMW    19831124            1.4
AMW    19831125            4.5
AMW    19831126           23.4
AMW    19831127            9.7
AMW    19831128           18.7
AMW    19831129            0.1
AMW    19831130            3.8
AMW    19831201            0.0
AMW    19831202            0.0
AMW    19831203            0.0
AMW    19831204            0.0
AMW    19831205            0.0
AMW    19831206            1.7
AMW    19831207            1.3
AMW    19831208            0.1
AMW    19831209            1.1
AMW    19831210            3.1
AMW    19831211            0.0
AMW    19831212            0.0
AMW    19831213            0.0
AMW    19831214            0.0
AMW    19831215            0.0
AMW    19831216            0.0
AMW    19831217            0.8
AMW    19831218            0.0
AMW    19831219            2.2
AMW    19831220            0.0
AMW    19831221            6.6
AMW    19831222            1.2
AMW    19831223            9.6
AMW    19831224            0.2
AMW    19831225            0.1
AMW    19831226            5.6
AMW    19831227            0.0
AMW    19831228            0.0
AMW    19831229            0.0
AMW    19831230            0.1
AMW    19831231            0.0
AMW    19840101            0.0
AMW    19840102            0.0
AMW    19840103            7.1
AMW    19840104            6.7
AMW    19840105            1.3
AMW    19840106            1.4
AMW    19840107            3.5
AMW    19840108            0.4
AMW    19840109            0.6
AMW    19840110            0.0
AMW    19840111            0.1
AMW    19840112            0.9
AMW    19840113            2.4
AMW    19840114            9.1
AMW    19840115            4.4
AMW    19840116            0.1
AMW    19840117            8.5
AMW    19840118            0.0
AMW    19840119            4.7
AMW    19840120            2.0
AMW    19840121            3.8
AMW    19840122            7.8
AMW    19840123            8.6
AMW    19840124            2.0
AMW    19840125            0.8
AMW    19840126            0.0
AMW    19840127            0.0
AMW    19840128            0.0
AMW    19840129            0.0
AMW    19840130            0.0
AMW    19840131            1.9
AMW    19840201            1.8
AMW    19840202            1.3
AMW    19840203            5.1
AMW    19840204            0.4
AMW    19840205            1.0
AMW    19840206            8.3
AMW    19840207           18.5
AMW    19840208           13.8
AMW    19840209            0.5
AMW    19840210            1.0
AMW    19840211            1.3
AMW    19840212            0.0
AMW    19840213            0.0
AMW    19840214            0.0
AMW    19840215            0.0
AMW    19840216            0.0
AMW    19840217            0.0
AMW    19840218            0.0
AMW    19840219            0.0
AMW    19840220            1.1
AMW    19840221            1.7
AMW    19840222            0.0
AMW    19840223            1.0
AMW    19840224            0.0
AMW    19840225            0.0
AMW    19840226            1.6
AMW    19840227            2.3
AMW    19840228            0.0
AMW    19840229            0.0
AMW    19840301            0.0
AMW    19840302            3.6
AMW    19840303            0.0
AMW    19840304            0.0
AMW    19840305            0.0
AMW    19840306            0.0
AMW    19840307            3.9
AMW    19840308            1.5
AMW    19840309            0.0
AMW    19840310            0.0
AMW    19840311            0.0
AMW    19840312            0.0
AMW    19840313            0.0
AMW    19840314            0.0
AMW    19840315            0.0
AMW    19840316            0.0
AMW    19840317            0.0
AMW    19840318            0.0
AMW    19840319            0.0
AMW    19840320            0.0
AMW    19840321            0.0
AMW    19840322            0.0
AMW    19840323            0.0
AMW    19840324            0.2
AMW    19840325            1.6
AMW    19840326            2.9
AMW    19840327            2.0
AMW    19840328            0.2
AMW    19840329            0.6
AMW    19840330            9.8
AMW    19840331            0.3
AMW    19840401            4.4
AMW    19840402            8.6
AMW    19840403            0.5
AMW    19840404            0.0
AMW    19840405            2.2
AMW    19840406            0.0
AMW    19840407            0.3
AMW    19840408            4.3
AMW    19840409            0.0
AMW    19840410            1.6
AMW    19840411            3.0
AMW    19840412            2.8
AMW    19840413            0.0
AMW    19840414            0.0
AMW    19840415            0.0
AMW    19840416            9.0
AMW    19840417            0.0
AMW    19840418            0.0
AMW    19840419            0.0
AMW    19840420            0.0
AMW    19840421            0.0
AMW    19840422            0.0
AMW    19840423            0.0
AMW    19840424            0.0
AMW    19840425            0.0
AMW    19840426            0.0
AMW    19840427            0.0
AMW    19840428            0.0
AMW    19840429            0.0
AMW    19840430            0.0
AMW    19840501            0.0
AMW    19840502            0.0
AMW    19840503            1.2
AMW    19840504            1.1
AMW    19840505            0.7
AMW    19840506           37.2
AMW    19840507           10.5
AMW    19840508            0.1
AMW    19840509            0.0
AMW    19840510            0.0
AMW    19840511            0.0
AMW    19840512            0.1
AMW    19840513            1.1
AMW    19840514            1.7
AMW    19840515            0.0
AMW    19840516           19.2
AMW    19840517            4.1
AMW    19840518            0.0
AMW    19840519            0.0
AMW    19840520           29.9
AMW    19840521            2.0
AMW    19840522            0.0
AMW    19840523           13.8
AMW    19840524            1.3
AMW    19840525            1.8
AMW    19840526            2.0
AMW    19840527            5.7
AMW    19840528            3.0
AMW    19840529            0.1
AMW    19840530           26.3
AMW    19840531            0.0
AMW    19840601            0.0
AMW    19840602            0.0
AMW    19840603            6.0
AMW    19840604            0.0
AMW    19840605           12.3
AMW    19840606            4.6
AMW    19840607            2.5
AMW    19840608            1.4
AMW    19840609            0.0
AMW    19840610            0.0
AMW    19840611            0.0
AMW    19840612            0.0
AMW    19840613            0.0
AMW    19840614            0.2
AMW    19840615            0.0
AMW    19840616            0.0
AMW    19840617            0.0
AMW    19840618            0.0
AMW    19840619            0.0
AMW    19840620            0.4
AMW    19840621           10.7
AMW    19840622            5.0
AMW    19840623           21.7
AMW    19840624           10.7
AMW    19840625            0.4
AMW    19840626            0.0
AMW    19840627            2.2
AMW    19840628           10.9
AMW    19840629            2.0
AMW    19840630            0.0
AMW    19840701            0.5
AMW    19840702            7.6
AMW    19840703            0.7
AMW    19840704            0.0
AMW    19840705            0.0
AMW    19840706            0.0
AMW    19840707            0.0
AMW    19840708            0.0
AMW    19840709            0.0
AMW    19840710            0.0
AMW    19840711            0.0
AMW    19840712           15.2
AMW    19840713            0.9
AMW    19840714            0.5
AMW    19840715           10.9
AMW    19840716            0.5
AMW    19840717            2.5
AMW    19840718            0.0
AMW    19840719            0.0
AMW    19840720            0.0
AMW    19840721            0.0
AMW    19840722            0.0
AMW    19840723            0.0
AMW    19840724            3.6
AMW    19840725            3.2
AMW    19840726           34.0
AMW    19840727            3.3
AMW    19840728            5.4
AMW    19840729            0.0
AMW    19840730            0.0
AMW    19840731            0.1
AMW    19840801            2.4
AMW    19840802            0.0
AMW    19840803            0.0
AMW    19840804            0.0
AMW    19840805           17.3
AMW    19840806           20.8
AMW    19840807            0.0
AMW    19840808            0.0
AMW    19840809           11.1
AMW    19840810           69.2
AMW    19840811            9.9
AMW    19840812            0.0
AMW    19840813            0.3
AMW    19840814            0.0
AMW    19840815            0.0
AMW    19840816            0.0
AMW    19840817            0.0
AMW    19840818            0.0
AMW    19840819            0.0
AMW    19840820            0.0
AMW    19840821            0.0
AMW    19840822            0.0
AMW    19840823            0.0
AMW    19840824            0.0
AMW    19840825            4.4
AMW    19840826            3.4
AMW    19840827            0.0
AMW    19840828            0.0
AMW    19840829            0.0
AMW    19840830            0.0
AMW    19840831            0.0
AMW    19840901            0.0
AMW    19840902            0.0
AMW    19840903            0.0
AMW    19840904           19.2
AMW    19840905           72.2
AMW    19840906           12.2
AMW    19840907            0.2
AMW    19840908            0.3
AMW    19840909           14.6
AMW    19840910            8.8
AMW    19840911            0.0
AMW    19840912            0.0
AMW    19840913            0.0
AMW    19840914           28.4
AMW    19840915           16.1
AMW    19840916           26.8
AMW    19840917            2.8
AMW    19840918            0.7
AMW    19840919            0.0
AMW    19840920            0.0
AMW    19840921           30.1
AMW    19840922           14.1
AMW    19840923           13.6
AMW    19840924            0.6
AMW    19840925            4.6
AMW    19840926           13.4
AMW    19840927            4.5
AMW    19840928            0.0
AMW    19840929            0.0
AMW    19840930            0.0
AMW    19841001           14.5
AMW    19841002            0.6
AMW    19841003            0.9
AMW    19841004            7.0
AMW    19841005            1.4
AMW    19841006            6.0
AMW    19841007            0.0
AMW    19841008            0.0
AMW    19841009            0.0
AMW    19841010            0.0
AMW    19841011            0.0
AMW    19841012            0.0
AMW    19841013            0.0
AMW    19841014            0.0
AMW    19841015            0.0
AMW    19841016            0.0
AMW    19841017            0.0
AMW    19841018            0.0
AMW    19841019            1.1
AMW    19841020            0.0
AMW    19841021            0.0
AMW    19841022            0.0
AMW    19841023            0.0
AMW    19841024            0.0
AMW    19841025            0.0
AMW    19841026            0.9
AMW    19841027            0.0
AMW    19841028            0.0
AMW    19841029            0.0
AMW    19841030            0.0
AMW    19841031            0.0
AMW    19841101            0.0
AMW    19841102            0.0
AMW    19841103            1.4
AMW    19841104            0.0
AMW    19841105            0.0
AMW    19841106            0.0
AMW    19841107            0.0
AMW    19841108            0.0
AMW    19841109            0.0
AMW    19841110            0.0
AMW    19841111            0.0
AMW    19841112            0.0
AMW    19841113            0.0
AMW    19841114            0.0
AMW    19841115            0.0
AMW    19841116            1.3
AMW    19841117            5.1
AMW    19841118            0.0
AMW    19841119            3.5
AMW    19841120            2.1
AMW    19841121            6.0
AMW    19841122            8.6
AMW    19841123            5.6
AMW    19841124            3.1
AMW    19841125            3.6
AMW    19841126           27.4
AMW    19841127            0.0
AMW    19841128            0.0
AMW    19841129            0.0
AMW    19841130            0.3
AMW    19841201            0.4
